ID	Hind	Tube	Üldpind	Seisukord	Ehitusaasta	Aadress	Aasta
2258929	1e+05	5	140	NA	2003	Aste Aste Lääne-Saare vald Saaremaa	2013
2258930	48295	3	103.5	NA	2004	Eelika Paatsa Mustjala vald Saaremaa	2013
2258931	48000	4	104	NA	1971	Eikla Eikla Lääne-Saare vald Saaremaa	2013
2258939	56000	4	110	NA	2007	Kadaka tee Kihelkonna vald Saaremaa	2013
2258940	29725	4	120	Uus	2009	Kadaka tee 10 Kihelkonna vald Saaremaa	2013
2258947	69000	4	184	NA	1966	Kopli talu Kailuka Pihtla vald Saaremaa	2013
2258950	176500	7	248	NA	2007	Kullerkupu Kuressaare Saaremaa	2013
2258954	59950	9	179	NA	1903	Lümanda mnt. 3 Kihelkonna Kihelkonna vald Saaremaa	2013
2258960	58100	3	52	NA	2009	Muinasjutumaja Saaremaal Kaugatoma Kaugatoma Salme vald Saaremaa	2013
2258961	148000	3	NA	NA	2010	Mustika talu Keskranna Lääne-Saare vald Saaremaa	2013
2258974	140000	6	234	NA	2005	Pikk Toila vald Ida-Virumaa	2013
2258980	50000	NA	1626	NA	1961	Kärla Lääne-Saare vald Saaremaa	2013
2259008	1e+05	4	191.1	NA	1964	Vasara 42 Tartu Tartumaa	2013
2259009	1e+05	4	191.1	NA	1964	Vasara 42 Ropka Tartu Tartumaa	2013
2259015	143000	5	179.5	Uus	2003	Vana-Viljandi mnt. 3 Raplamaa Hagudi Saku Saku vald Harjumaa	2013
2259019	189000	4	120	Uus	2008	Mereheina Karepa Vihula vald Lääne-Virumaa	2013
2259036	175000	4	145	Vajab san. remonti	1963	Veduri 8 Kesklinn Tallinn Harjumaa	2013
2259053	214000	5	150	NA	2003	Västra 4 Haabersti Tallinn Harjumaa	2013
2259086	87000	5	144.3	Valmis	2005	Kauritsa tee Viraksaare Paide vald Järvamaa	2013
2259094	181800	5	223.5	Valmis	1964	Õuna Viljandi Viljandimaa	2013
2259142	63000	3	70	Renoveeritud	2011	Marja tee 13 Viti Harku vald Harjumaa	2013
2259207	160000	NA	260	NA	2007	Tõnumaa Vigala vald Raplamaa	2013
2259212	15000	2	46.4	Vajab renoveerimist	1941	Kivistiku Rääsa Lüganuse vald Ida-Virumaa	2013
2259218	40000	2	102	Valmis	1934	Silla Hõreda Juuru vald Raplamaa	2013
2259219	45000	5	70	Valmis	1969	Kaluri 7 Mustvee Jõgevamaa	2013
2259226	155000	4	220	NA	2012	Aukamäe 22 Keila Harjumaa	2013
2259231	150000	5	150	Uus	2013	Postiranna Kasepää Kasepää vald Jõgevamaa	2013
2259238	104000	5	187	NA	2007	Oti tee Tuhala Kose vald Harjumaa	2013
2259247	163000	4	232	Valmis	1992	Vilja Jõhvi Jõhvi vald Ida-Virumaa	2013
2259349	39000	4	171	Vajab renoveerimist	1936	Kooviti Pillapalu Anija vald Harjumaa	2013
2259408	50000	4	160	Renoveeritud	1926	Ünnaste Vändra vald Pärnumaa	2013
2259409	128500	NA	74	Vajab renoveerimist	1790	Roosi 21 Pärnu Pärnumaa	2013
2259463	185000	5	167.8	Valmis	2005	K.Veeberi 12 Ihaste Tartu Tartumaa	2013
2259464	38000	7	141.6	Vajab renoveerimist	1940	Tallinna mnt. 17 Virtsu Hanila vald Läänemaa	2013
2259469	179000	6	213	Uus	2008	Ridva tn 4 Maardu kula Jõelähtme Jõelähtme vald Harjumaa	2013
2259470	31500	3	53.5	Vajab san. remonti	1960	Välja 11 Valga Valgamaa	2013
2259471	35000	1	67	NA	1935	Aste küla Lääne-Saare vald Saaremaa	2013
2259476	1500000	7	507.6	Uus	2009	Mähe-Kaasiku tee 44 Pirita Tallinn Harjumaa	2013
2259483	35000	4	135.3	Valmis	1960	Paide 45 Türi Türi vald Järvamaa	2013
2259498	280000	6	214.8	Valmis	1986	Olevi 9 Nõmme Tallinn Harjumaa	2013
2259500	199990	7	414.8	Valmis	1987	Lepa tn 8 Haapsalu Läänemaa	2013
2259507	250000	4	158.3	Valmis	2007	Lodumetsa tee 13 Pirita Tallinn Harjumaa	2013
2259541	320000	8	425	Renoveeritud	1910	Kalda 73 Raja Kasepää vald Jõgevamaa	2013
2259546	36000	5	104.3	Valmis	1966	Benito Agirre 16 Mustvee Jõgevamaa	2013
2259551	229000	5	230	Valmis	2005	Tetra 2 Muraste Harku vald Harjumaa	2013
2259559	950000	6	357	Valmis	2004	Toomiku tee Pirita Tallinn Harjumaa	2013
2259563	84000	4	86.4	NA	1999	Kadastiku Laheküla Pihtla vald Saaremaa	2013
2259564	24000	3	64	Vajab renoveerimist	1922	Õnnemaa Surju Surju vald Pärnumaa	2013
2259571	12000	6	144.7	Vajab renoveerimist	1935	Lassitamme Pala Türi vald Järvamaa	2013
2259633	80000	5	170	Uus	2013	Nõmmeringi Vahi Tartu vald Tartumaa	2013
2259634	39000	5	140	Renoveeritud	1960	Weizenbergi tn 59 Kanepi Kanepi vald Põlvamaa	2013
2259665	159000	5	155.6	NA	2003	Metsa tee 11 Iru küla Tallinn Harjumaa	2013
2259667	76500	NA	98	NA	1950	Vastse-Kuuste Vastse-Kuuste Vastse-Kuuste vald Põlvamaa	2013
2259671	115000	5	130.5	NA	2013	Paruni 59 Ülenurme Ülenurme vald Tartumaa	2013
2259677	55500	5	177	Keskmine	1998	Kantküla Torma vald Jõgevamaa	2013
2259696	99900	5	122	Uus	2002	Uus tn 24 Loksa Harjumaa	2013
2259743	169900	5	284.2	Renoveeritud	1986	Kesa 1 Variku Tartu Tartumaa	2013
2259756	219000	6	248	Valmis	1999	Karikakra tee 24 Püünsi Viimsi vald Harjumaa	2013
2259758	29000	3	148.7	Valmis	1970	Mäeküla Türi vald Järvamaa	2013
2259776	104000	6	259.3	Valmis	1978	Mureli Viljandi Viljandimaa	2013
2259806	76543	6	214	Valmis	1918	Vee 5 Rakvere Lääne-Virumaa	2013
2259843	21000	4	238	Valmis	1930	Kompuse Väike-Maarja vald Lääne-Virumaa	2013
2259844	48000	3	66.2	Vajab renoveerimist	1943	Kaevu Kuressaare Saaremaa	2013
2259850	76500	NA	98	NA	1950	Vastse-Kuuste Vastse-Kuuste Vastse-Kuuste vald Põlvamaa	2013
2259864	153000	6	201.4	Valmis	1996	Oja tee 3 Uusküla Alajõe vald Ida-Virumaa	2013
2259872	18000	NA	326.2	Vajab renoveerimist	1946	Arturi Leipste Saarde vald Pärnumaa	2013
2259874	153000	6	164	Renoveeritud	1919	Kuusiku . Ridaküla Rapla vald Raplamaa	2013
2259885	29999	2	63.5	Vajab renoveerimist	1922	Tartu mnt 34 Jõhvi Jõhvi vald Ida-Virumaa	2013
2259897	87600	4	170	Renoveeritud	2012	Valka Kuru 9A Valga Valgamaa	2013
2259901	50800	2	77	Valmis	1961	Eesküla Rakvere vald Lääne-Virumaa	2013
2259904	90000	7	190	Vajab renoveerimist	1921	Männimäe Saku Saku vald Harjumaa	2013
2259908	9500	2	52	Vajab renoveerimist	1939	Kõo Helbi Meremäe vald Võrumaa	2013
2259979	350000	7	280	Valmis	1910	 Kärpla Kehtna vald Raplamaa	2013
2259980	125000	5	131	Uus	2011	Lõvisüda tee 5 Papsaare Audru vald Pärnumaa	2013
2259995	114000	5	160	Uus	2009	 Uusküla tee Maardu Jõelähtme vald Harjumaa	2013
2260025	30000	5	120	Vajab renoveerimist	1920	Koidula Türi Türi vald Järvamaa	2013
2260031	119000	6	200	Valmis	1901	 Restu Sangaste vald Valgamaa	2013
2260032	160000	5	209	Valmis	1997	Tõru 24a Rakvere Lääne-Virumaa	2013
2260034	37500	NA	204	Valmis	1932	Lõo Viinistu Kuusalu vald Harjumaa	2013
2260057	119000	6	265	Uus	2013	Kiipuse Koke Haaslava vald Tartumaa	2013
2260067	189000	5	165	Renoveeritud	2002	Püünsi Viimsi vald Harjumaa	2013
2260077	110000	5	276	Vajab san. remonti	1992	 pst 54 A Maardu Harjumaa	2013
2260111	469000	6	280	Valmis	2009	Mäemetsa tee 6 Lubja Viimsi vald Harjumaa	2013
2260113	95000	4	290	Uus	2011	Seitsme-Tamme Sõrve Harku vald Harjumaa	2013
2260142	99999	NA	340	Valmis	2007	Vihtra küla Vihtra Vändra vald Pärnumaa	2013
2260157	720000	5	142.2	Valmis	2005	Kalda Mangu Hiiu vald Hiiumaa	2013
2260158	225000	5	106.5	Valmis	2004	Päevalille tee 54 Maardu Harjumaa	2013
2260201	80000	5	90	NA	1902	Mäealuste Järise Mustjala vald Saaremaa	2013
2260246	240000	6	186	Keskmine	1910	Mere tee Ranniku talu Neeme Jõelähtme vald Harjumaa	2013
2260276	160000	5	209	Uus	1997	Tõru 24a Rakvere Lääne-Virumaa	2013
2260278	130000	20	429	Uus	1970	Metsa 1 Võsu Vihula vald Lääne-Virumaa	2013
2260279	160000	5	155.6	Uus	2009	Kirdalu Saku vald Harjumaa	2013
2260283	162000	NA	350	Uus	2000	Eerikvere Palamuse vald Jõgevamaa	2013
2260304	115000	4	110	NA	2006	 41 Kuressaare Saaremaa	2013
2260338	190000	7	262.1	Renoveeritud	2002	Aruküla tee 4 Kostivere Jõelähtme vald Harjumaa	2013
2260341	430000	7	241.6	NA	2008	P. Kerese 30 Nõmme Tallinn Harjumaa	2013
2260343	299000	8	167.2	NA	1931	Mait Metsanurga 23 Nõmme Tallinn Harjumaa	2013
2260348	59900	3	113	NA	1998	Haava 15 Uusküla Jõelähtme vald Harjumaa	2013
2260371	133900	4	137	Uus	2009	Kraavi tee 11 Ääsmäe Saue vald Harjumaa	2013
2260385	169000	4	175	NA	1970	Ränduri 30 Nõmme Tallinn Harjumaa	2013
2260389	165000	4	146	Uus	2011	Tamme tee 2 Kulna Keila vald Harjumaa	2013
2260403	46000	3	84	Keskmine	1980	 35 Pajutaguse Kaasiku Kernu vald Harjumaa	2013
2260427	145000	4	153	Uus	2013	Kalda Tabasalu Harku vald Harjumaa	2013
2260431	56500	3	80	Renoveeritud	1995	Vindi Kibuna Kernu vald Harjumaa	2013
2260438	370000	10	200	Renoveeritud	1936	Ohtu raja talu Keila vald Harjumaa	2013
2260439	370000	10	200	Renoveeritud	1936	Ohtu raja talu Keila vald Harjumaa	2013
2260443	24000	5	112	Uus	1948	Kaarlimäe 4 Tõrva Valgamaa	2013
2260466	1580000	14	674	Renoveeritud	1880	Võrgu tn 6 <U+041A><U+0420><U+0410><U+0421><U+0418><U+0412><U+042B><U+0419> <U+0414><U+041E><U+041C> <U+0412> <U+0426><U+0415><U+041D><U+0422><U+0420><U+0415> <U+0422><U+0410><U+041B><U+041B><U+0418><U+041D><U+0410> Kesklinn Tallinn Harjumaa	2013
2260467	220000	5	220	Renoveeritud	2008	Keerispea tee 3 20 Maardu Harjumaa	2013
2260471	165000	3	NA	Renoveeritud	1965	Puutli Puutli Vastseliina vald Võrumaa	2013
2260472	79000	3	100	Renoveeritud	1965	Puutli Puutli Vastseliina vald Võrumaa	2013
2260499	49000	5	114.3	NA	1990	Laadamäe tn 1 Uusküla Rapla Rapla vald Raplamaa	2013
2260500	25500	2	54	Vajab renoveerimist	1940	Pikk 24 Kadrina Kadrina vald Lääne-Virumaa	2013
2260507	152000	7	282	NA	1992	Pikk Võiste Tahkuranna vald Pärnumaa	2013
2260508	96000	5	296.7	Valmis	1995	Västriku 33 Paikuse Paikuse vald Pärnumaa	2013
2260525	199000	4	175	NA	2007	Kodusalu tee 1 Nõmme Tallinn Harjumaa	2013
2260538	169900	4	154.5	Uus	2003	Vanamõisa tee 22 Vanamõisa Saue vald Harjumaa	2013
2260540	16900	5	64.2	Vajab san. remonti	1932	Kruusa Purdi Paide vald Järvamaa	2013
2260548	36000	4	104.2	Vajab renoveerimist	1936	Pillapalu Pillapalu Anija vald Harjumaa	2013
2260565	30000	4	NA	Valmis	1925	Oja Tealama Torma vald Jõgevamaa	2013
2260618	119000	3	64.1	Vajab renoveerimist	1930	Kaevu 1c Nõmme Tallinn Harjumaa	2013
2260628	77000	2	70	Renoveeritud	1963	Pargi tn Valkla Kuusalu vald Harjumaa	2013
2260648	32900	6	136.9	Uus	2008	Muti ringtee 10 Audru Audru vald Pärnumaa	2013
2260666	143000	5	179.5	Uus	2003	Vana-Viljandi mnt. 3 Hagudi Rapla vald Raplamaa	2013
2260670	2e+05	4	150	Uus	2002	Hommiku tee 22 Tabasalu Harku vald Harjumaa	2013
2260689	158000	5	221.6	Uus	2011	Mõisavahe tee 6B Jälgimäe Saku vald Harjumaa	2013
2260706	150000	5	166.8	Uus	2011	Hirve tee 2 Porkuni Tamsalu vald Lääne-Virumaa	2013
2260710	150000	5	168	Uus	2010	Hirve tee 1 Porkuni Tamsalu vald Lääne-Virumaa	2013
2260742	99000	4	186.4	Vajab renoveerimist	1975	Peedu 3 Tammelinn Tartu Tartumaa	2013
2260771	110000	5	172.9	Vajab san. remonti	1971	Nurmenuku Rapla Rapla vald Raplamaa	2013
2260778	195000	NA	417	Vajab renoveerimist	1910	Tallinna 1 Paide Järvamaa	2013
2260787	20000	3	77.8	Valmis	1987	Tiigi . Allika Varbla vald Pärnumaa	2013
2260795	28500	3	71.1	Vajab renoveerimist	1951	Eha tänav Rakvere Lääne-Virumaa	2013
2260801	42000	3	68.5	Keskmine	1933	Leina Tahkuranna vald Pärnumaa	2013
2260802	120000	5	128.9	Uus	2008	Pohla 8 Koppelmaa Saue vald Harjumaa	2013
2260817	289000	7	250	NA	1997	Kotlepi 26 Haabersti Tallinn Harjumaa	2013
2260872	110000	4	191.1	NA	1964	Vasara 42 Ropka Tartu Tartumaa	2013
2260873	110000	4	191.1	NA	1964	Vasara 42 Tartu Tartumaa	2013
2260888	266800	5	161	Renoveeritud	2008	Sireli tee 7 Vatsla Saue vald Harjumaa	2013
2260907	16000	3	150.9	Vajab renoveerimist	1943	Kõke Sagevere Türi vald Järvamaa	2013
2260924	285000	6	220	Uus	2007	Tammneeme tee Tammneeme küla Tammneeme Viimsi vald Harjumaa	2013
2260934	2e+05	4	130	Uus	2003	Hommiku tee 22 Tabasalu Harku vald Harjumaa	2013
2261023	34000	5	93.7	Valmis	1976	Orava tee 14 Jõesuu Tori vald Pärnumaa	2013
2261026	189000	7	186.2	Renoveeritud	1934	Papsaare tee 6 Papsaare Audru vald Pärnumaa	2013
2261027	129000	5	180.7	Renoveeritud	1980	Lembitu 15b Pärnu Pärnumaa	2013
2261028	35000	3	69.4	Vajab renoveerimist	1935	Luha 47 Pärnu Pärnumaa	2013
2261030	189000	7	186.2	Renoveeritud	1934	Papsaare tee 6 Pärnu Pärnumaa	2013
2261032	44099	5	166.5	Valmis	1988	Taru Massiaru Häädemeeste vald Pärnumaa	2013
2261033	95900	4	67.8	Uus	2009	Tahkumere tee 1 Tahkuranna Tahkuranna vald Pärnumaa	2013
2261034	42000	4	125	NA	2006	Ritsika 6 Kurena Are vald Pärnumaa	2013
2261074	129000	4	110.8	Valmis	2006	Pärna Kuressaare Saaremaa	2013
2261075	190000	3	150.1	Valmis	1920	Maripuu Laheküla Pihtla vald Saaremaa	2013
2261076	31000	4	73.9	Valmis	1962	Laulu Orissaare Orissaare vald Saaremaa	2013
2261083	139000	4	125	Uus	2008	Mälivere Kohila vald Raplamaa	2013
2261101	65000	4	195.3	Valmis	1975	Jõe 26 Paide Järvamaa	2013
2261130	13650	7	200	Vajab renoveerimist	1928	Võru 70 Valga Valgamaa	2013
2261155	119000	4	114.5	Uus	2007	Tiigi 10 Sauga Sauga vald Pärnumaa	2013
2261198	95000	5	NA	NA	1968	Kase 5 Võru Võrumaa	2013
2261203	35000	3	NA	NA	1970	Sulevi 6 Võru Võrumaa	2013
2261211	1e+05	3	NA	Renoveeritud	1965	Puutli Puutli Vastseliina vald Võrumaa	2013
2261228	265000	5	163.5	Valmis	1998	Käärti tee Haabneeme Viimsi vald Harjumaa	2013
2261264	275000	6	253	Renoveeritud	1958	Aiatee Merivälja Pirita Tallinn Harjumaa	2013
2261287	34000	4	238	Valmis	1915	Suurna Lööne Valjala vald Saaremaa	2013
2261290	120000	5	248.5	Valmis	2001	Kolju Liiva-Putla Pihtla vald Saaremaa	2013
2261291	285000	6	404.9	Valmis	2007	Kiviranna tn 3 Muraste Harku vald Harjumaa	2013
2261292	89000	3	88.4	Valmis	2006	Ao Ninase Mustjala vald Saaremaa	2013
2261293	1e+05	3	129.5	Valmis	2004	Aste Aste Lääne-Saare vald Saaremaa	2013
2261294	39900	3	90	Valmis	1926	Pajuvärava Sundimetsa Pöide vald Saaremaa	2013
2261324	152000	5	141.5	Uus	2011	Paju Vaivere Lääne-Saare vald Saaremaa	2013
2261327	61000	8	177.7	NA	1957	Mere 2 Leisi Leisi vald Saaremaa	2013
2261332	98000	6	106.4	Valmis	1936	Risti talu Põldeotsa Audru vald Pärnumaa	2013
2261340	38000	4	85	NA	1945	Lilleoja Kõiguste Laimjala vald Saaremaa	2013
2261341	233000	5	153	Uus	2013	Aedvere 6 Haabersti Tallinn Harjumaa	2013
2261344	69900	5	151	Valmis	1991	Meose tee. Saarde Saarde vald Pärnumaa	2013
2261353	45000	6	223	Valmis	1979	Kõvaküla küla Kõvaküla Karksi vald Viljandimaa	2013
2261357	48000	3	97	San. remont tehtud	1939	Kadaka talu Korba Paide vald Järvamaa	2013
2261367	10059	NA	94.7	Vajab renoveerimist	1936	Pritsu Röa Väätsa vald Järvamaa	2013
2261371	99000	3	106	Uus	2006	Lõvi tee 5a Audru vald Pärnumaa	2013
2261377	7000	3	48.9	Valmis	1996	 Konna 189 Vaivara Vaivara vald Ida-Virumaa	2013
2261388	115900	4	164	Uus	2007	Väljataguse küla Väljataguse Rapla vald Raplamaa	2013
2261392	105000	4	128	Uus	2008	Laine Eisma Vihula vald Lääne-Virumaa	2013
2261393	19000	4	132	Vajab san. remonti	1974	Metsa 12 Laatre Tõlliste vald Valgamaa	2013
2261441	1390000	20	1000	Renoveeritud	1910	 Kiviloo Raasiku vald Harjumaa	2013
2261507	280000	4	1440	NA	2010	Kesk-Kaare 83 Pärnamäe Viimsi vald Harjumaa	2013
2261544	237000	6	195.9	Valmis	1997	Jõhvika 3 Nõmme Tallinn Harjumaa	2013
2261545	237000	6	195.9	Valmis	1997	Jõhvika 3 Nõmme Tallinn Harjumaa	2013
2261562	29000	3	51	Keskmine	1960	Võidu 3 Kunda Lääne-Virumaa	2013
2261621	127820	4	95	Renoveeritud	2004	Kassikäppa tee Vääna-Jõesuu Harku vald Harjumaa	2013
2261622	156000	4	258.5	NA	2008	Paia Tuulna Keila vald Harjumaa	2013
2261628	23000	2	201	Valmis	2011	Nurmsi Paide vald Järvamaa	2013
2261639	156000	6	180	Uus	2011	Metsvitsa  Vahi Tartu vald Tartumaa	2013
2261642	109900	4	100.2	Uus	2013	Pesapaiga  12 Soinaste Ülenurme vald Tartumaa	2013
2261643	109900	4	100.2	Uus	2013	Pesapaiga  12 Soinaste Ülenurme vald Tartumaa	2013
2261645	30700	3	107	Valmis	1986	Järveotsa Sinialliku Viljandi vald Viljandimaa	2013
2261667	87000	5	250	Uus	2005	Vissi Vissi Nõo vald Tartumaa	2013
2261704	0	NA	1278.8	Vajab renoveerimist	1980	Kurista mõis Kurista Jõgeva vald Jõgevamaa	2013
2261711	290000	5	330	Uus	2013	Seljaku põik 6 Laagri Saue vald Harjumaa	2013
2261718	175000	5	188.7	Valmis	2002	Veere tee Kiia Saue vald Harjumaa	2013
2261724	209000	8	285.8	Valmis	1999	Püünsi Viimsi vald Harjumaa	2013
2261735	149000	5	132	Valmis	1959	Kose tee 69 Pirita Tallinn Harjumaa	2013
2261751	15200	3	74	Valmis	1937	Sarapuu Metsapoole Häädemeeste vald Pärnumaa	2013
2261760	69000	4	87	Vajab renoveerimist	1985	Jüri 2 Pärnu Pärnumaa	2013
2261779	129000	NA	236.4	Vajab renoveerimist	1940	Suur-Posti 9 Pärnu Pärnumaa	2013
2261780	65000	4	120	Uus	2008	Puraviku tee 12 Papsaare Audru vald Pärnumaa	2013
2261781	95000	5	153.2	Valmis	1965	Soo 8a Pärnu Pärnumaa	2013
2261782	160000	7	241.7	Valmis	1978	Roheline tn 30B Pärnu Pärnumaa	2013
2261783	19300	3	80.2	Valmis	1920	Raekoja 2 Kilingi-Nõmme Saarde vald Pärnumaa	2013
2261784	92000	5	173.4	Valmis	2003	Briisi tee Tahkuranna Tahkuranna vald Pärnumaa	2013
2261786	120000	7	244.7	Renoveeritud	1996	Kaevu 32 Pärnu Pärnumaa	2013
2261788	125000	4	121.5	Renoveeritud	1978	Tarva 26 Pärnu Pärnumaa	2013
2261789	169000	4	188.7	Valmis	2008	Nulu Uulu Tahkuranna vald Pärnumaa	2013
2261790	39000	4	103	Valmis	1989	Pikk Sindi Pärnumaa	2013
2261791	52500	10	643.7	Vajab renoveerimist	1912	Pikavere Pikavere Koonga vald Pärnumaa	2013
2261793	18000	1	32.9	Vajab renoveerimist	1989	Aroonia 13 Audru Audru vald Pärnumaa	2013
2261794	114900	4	97.2	Valmis	2008	Lõvi tee Papsaare Audru vald Pärnumaa	2013
2261795	35000	6	198.6	Vajab renoveerimist	1935	Mänguvälja Sindi Pärnumaa	2013
2261796	49000	3	294.6	Vajab renoveerimist	1926	Surjupera Surju Surju vald Pärnumaa	2013
2261797	175275	8	391.6	Valmis	2004	Merimetsa Pärnu Pärnumaa	2013
2261824	49000	3	79.9	Vajab renoveerimist	1980	Nõmmküla Laadi Tahkuranna vald Pärnumaa	2013
2261833	255000	7	270	Keskmine	1936	Kadaka Nõmme Tallinn Harjumaa	2013
2261871	99000	3	132	Renoveeritud	1998	Ülesoo Haaslava Haaslava vald Tartumaa	2013
2261873	75000	4	140	NA	1986	Pükste väikekoht Kikivere Tartu vald Tartumaa	2013
2261875	90000	6	370	NA	1991	Marja Elva Tartumaa	2013
2261889	138000	6	279.7	San. remont tehtud	1987	Aasa 8 Võsu Vihula vald Lääne-Virumaa	2013
2261897	229000	5	153	NA	2005	Roolahe 13 Tiskre Harku vald Harjumaa	2013
2261898	229000	5	153	NA	2005	Roolahe 13 Haabersti Tallinn Harjumaa	2013
2261933	8900	3	80	Vajab renoveerimist	1930	Müüriku Väike-Maarja vald Lääne-Virumaa	2013
2261956	70000	6	150	Valmis	1936	 24 Sindi Pärnumaa	2013
2261964	65000	4	127	Valmis	1979	Hiie 8 Pärnu Pärnumaa	2013
2261970	179000	5	230	Uus	2009	Metsalaane Elva Tartumaa	2013
2262029	45000	4	104.5	Vajab san. remonti	1943	Jänese Soomra Audru vald Pärnumaa	2013
2262038	17600	3	90	NA	1950	Mõisavahe 3 Koigi Koigi vald Järvamaa	2013
2262040	15000	NA	1013.9	NA	1986	Tuule tn 3 Vändra Vändra vald (alev) Pärnumaa	2013
2262042	99000	4	126	NA	2010	Tulbi tn Raasiku Raasiku vald Harjumaa	2013
2262045	73000	4	160	Renoveeritud	1992	Metsa 9 Mustvee Jõgevamaa	2013
2262047	32000	3	127	Vajab san. remonti	1985	Ööbiku maja . Vana-Kaiu Kaiu vald Raplamaa	2013
2262049	17000	4	150	Vajab renoveerimist	1974	Matsi kinnistu Mõtsu Varbla vald Pärnumaa	2013
2262052	70000	4	155.1	Uus	2006	Takja tn Tammiste Sauga vald Pärnumaa	2013
2262055	34000	NA	133.9	Vajab renoveerimist	1938	Posti 12a Kohtla-Nõmme Kohtla-Nõmme vald Ida-Virumaa	2013
2262066	120000	5	168	Valmis	1969	Mõrra 8a Pärnu Pärnumaa	2013
2262150	153000	5	142.2	Renoveeritud	2001	Lennuvälja tee Külitse Ülenurme vald Tartumaa	2013
2262219	499000	4	213.3	Valmis	2005	Nurme põik Haabneeme Viimsi vald Harjumaa	2013
2262224	235000	6	260	Uus	2006	Käärasoo 8 Paikuse Paikuse vald Pärnumaa	2013
2262227	139000	3	110	Valmis	2006	 Kaberneeme Jõelähtme vald Harjumaa	2013
2262231	146996.79	4	102	Valmis	1951	Anti mere ääres Eisma Vihula vald Lääne-Virumaa	2013
2262232	28000	4	96	Valmis	1930	Ergarra Ünnaste Vändra vald Pärnumaa	2013
2262239	74900	4	205	Valmis	1989	Rehe Viljandi Viljandimaa	2013
2262244	22000	7	NA	NA	2009	Roheline 23 Sindi Pärnumaa	2013
2262256	88900	6	NA	Keskmine	1960	Tähe Elva Tartumaa	2013
2262282	30000	3	87.4	Valmis	1962	Akseli Roosi Laheda vald Põlvamaa	2013
2262291	154000	8	290.8	Valmis	1986	Vana-Keila mnt x Saue Harjumaa	2013
2262303	163000	5	170	Valmis	2005	Huulheina tee 60 Maardu Harjumaa	2013
2262305	66950	5	221.8	Valmis	1989	Vana-Kaiu küla Vana-Kaiu Kaiu vald Raplamaa	2013
2262309	163000	5	170	Valmis	2005	Huulheina tee 60 Muuga Viimsi vald Harjumaa	2013
2262311	80000	4	323	Valmis	1980	Sõpruse 95 Kasepää Kasepää vald Jõgevamaa	2013
2262370	159780	4	137.1	NA	2009	Luige 4 Kuressaare Saaremaa	2013
2262371	223695	4	133	Valmis	2009	Merikotka 30 Kuressaare Saaremaa	2013
2262372	98000	3	165	Renoveeritud	1980	Pihtla tee 33 Kuressaare Saaremaa	2013
2262373	230000	5	140	Valmis	2013	Maksi Kõiguste Laimjala vald Saaremaa	2013
2262374	230000	5	140	Uus	2013	Aleksanderi Kõiguste Laimjala vald Saaremaa	2013
2262376	198000	7	170	Valmis	1910	Koplivälja Kantsi Muhu vald Saaremaa	2013
2262429	155000	5	220	Uus	2012	Aukamäe 22 Keila Harjumaa	2013
2262472	390000	5	223.4	Uus	2002	Jumika tee 29 Pirita Tallinn Harjumaa	2013
2262473	390000	5	223.4	Uus	2002	Jumika tee 29 Pirita Tallinn Harjumaa	2013
2262482	109000	4	137	Uus	2006	Ristiku tee 3 Tammiste Sauga vald Pärnumaa	2013
2262484	13000	2	47.3	NA	1910	Jaama 3 Paide Järvamaa	2013
2262492	219900	4	155.4	Renoveeritud	2011	Kodala tee Järveküla Rae vald Harjumaa	2013
2262519	10550	3	96.7	NA	1918	Saunaoja Koogiste Kehtna vald Raplamaa	2013
2262530	40900	4	80	Vajab renoveerimist	1960	Muru 15 Jõhvi Jõhvi vald Ida-Virumaa	2013
2262538	73000	5	181.1	Valmis	1997	Suur-Sepa Pärnu Pärnumaa	2013
2262556	63000	6	130.1	Valmis	1966	Soo 20 Pärnu Pärnumaa	2013
2262562	99500	2	72.7	Vajab renoveerimist	1937	Väike-Posti Pärnu Pärnumaa	2013
2262563	425000	18	487	Valmis	1938	Vee Pärnu Pärnumaa	2013
2262564	115500	5	250.9	Valmis	1994	Ülla Uulu Tahkuranna vald Pärnumaa	2013
2262566	158000	6	260	Valmis	2000	Lõokese Sindi Pärnumaa	2013
2262568	395000	5	205	Uus	2008	Kajaka Pärnu Pärnumaa	2013
2262569	217299.61	NA	500	Valmis	1997	Roheline Pärnu Pärnumaa	2013
2262571	63000	4	117.4	Uus	2008	Veskikaare Tammiste Sauga vald Pärnumaa	2013
2262574	89476.31	4	207.3	Valmis	1979	Paide mnt Paikuse Paikuse vald Pärnumaa	2013
2262575	51500	6	218.7	Valmis	1983	Muraka Sindi Pärnumaa	2013
2262576	115040.97	3	53.9	Valmis	1962	Telliskivi Pärnu Pärnumaa	2013
2262578	225000	5	190.6	Valmis	1970	Sihi 106a Nõmme Tallinn Harjumaa	2013
2262579	280000	9	281.3	Valmis	2001	Vaheaia tee 17 Randvere Viimsi vald Harjumaa	2013
2262580	299000	NA	314.4	NA	1929	Lootsi Pärnu Pärnumaa	2013
2262581	57000	4	117.4	Valmis	2008	Veskikaare Tammiste Sauga vald Pärnumaa	2013
2262582	63000	4	117.4	Valmis	2008	Veskikaare Tammiste Sauga vald Pärnumaa	2013
2262608	268000	5	168	Valmis	2003	Loopera tee 49 Rae Rae vald Harjumaa	2013
