Maakond;Vanuserühm;Murdekeele.oskus;Usk;Arv;Sugu
Rapla maakond;50-64;Mulgi murre;Kristlikud.vabakogudused;0;Mees
Rapla maakond;50-64;rannikumurre;Kristlikud.vabakogudused;0;Mees
Rapla maakond;50-64;saarte murre;Kristlikud.vabakogudused;0;Mees
Rapla maakond;50-64;Kihnu murrak;Kristlikud.vabakogudused;0;Mees
Rapla maakond;50-64;Tartu murre;Kristlikud.vabakogudused;0;Mees
Rapla maakond;50-64;Võru murre;Kristlikud.vabakogudused;0;Mees
Rapla maakond;50-64;Setu murrak;Kristlikud.vabakogudused;0;Mees
Rapla maakond;50-64;oskab murret, kuid täpne murre teadmata;Kristlikud.vabakogudused;0;Mees
Rapla maakond;50-64;Põhja-Eesti murre;Kristlikud.vabakogudused;0;Mees
Rapla maakond;50-64;Lõuna-Eesti murre;Kristlikud.vabakogudused;0;Mees
Rapla maakond;50-64;Ei oska murdeid;Kristlikud.vabakogudused;2;Mees
Rapla maakond;50-64;Murdekeele oskus teadmata;Kristlikud.vabakogudused;0;Mees
Rapla maakond;65 ja vanemad;Oskab mõnda murret;Kristlikud.vabakogudused;0;Mees
Rapla maakond;65 ja vanemad;idamurre;Kristlikud.vabakogudused;0;Mees
Rapla maakond;65 ja vanemad;keskmurre;Kristlikud.vabakogudused;0;Mees
Rapla maakond;65 ja vanemad;läänemurre;Kristlikud.vabakogudused;0;Mees
Rapla maakond;65 ja vanemad;Mulgi murre;Kristlikud.vabakogudused;0;Mees
Rapla maakond;65 ja vanemad;rannikumurre;Kristlikud.vabakogudused;0;Mees
Rapla maakond;65 ja vanemad;saarte murre;Kristlikud.vabakogudused;0;Mees
Rapla maakond;65 ja vanemad;Kihnu murrak;Kristlikud.vabakogudused;0;Mees
Rapla maakond;65 ja vanemad;Tartu murre;Kristlikud.vabakogudused;0;Mees
Rapla maakond;65 ja vanemad;Võru murre;Kristlikud.vabakogudused;0;Mees
Rapla maakond;65 ja vanemad;Setu murrak;Kristlikud.vabakogudused;0;Mees
Rapla maakond;65 ja vanemad;oskab murret, kuid täpne murre teadmata;Kristlikud.vabakogudused;0;Mees
Rapla maakond;65 ja vanemad;Põhja-Eesti murre;Kristlikud.vabakogudused;0;Mees
Rapla maakond;65 ja vanemad;Lõuna-Eesti murre;Kristlikud.vabakogudused;0;Mees
Rapla maakond;65 ja vanemad;Ei oska murdeid;Kristlikud.vabakogudused;1;Mees
Rapla maakond;65 ja vanemad;Murdekeele oskus teadmata;Kristlikud.vabakogudused;0;Mees
Saare maakond;15-29;Oskab mõnda murret;Kristlikud.vabakogudused;5;Mees
Saare maakond;15-29;idamurre;Kristlikud.vabakogudused;0;Mees
Saare maakond;15-29;keskmurre;Kristlikud.vabakogudused;0;Mees
Saare maakond;15-29;läänemurre;Kristlikud.vabakogudused;0;Mees
Saare maakond;15-29;Mulgi murre;Kristlikud.vabakogudused;0;Mees
Saare maakond;15-29;rannikumurre;Kristlikud.vabakogudused;0;Mees
Saare maakond;15-29;saarte murre;Kristlikud.vabakogudused;5;Mees
Saare maakond;15-29;Kihnu murrak;Kristlikud.vabakogudused;0;Mees
Saare maakond;15-29;Tartu murre;Kristlikud.vabakogudused;0;Mees
Saare maakond;15-29;Võru murre;Kristlikud.vabakogudused;0;Mees
Saare maakond;15-29;Setu murrak;Kristlikud.vabakogudused;0;Mees
Saare maakond;15-29;oskab murret, kuid täpne murre teadmata;Kristlikud.vabakogudused;0;Mees
Saare maakond;15-29;Põhja-Eesti murre;Kristlikud.vabakogudused;0;Mees
Saare maakond;15-29;Lõuna-Eesti murre;Kristlikud.vabakogudused;0;Mees
Saare maakond;15-29;Ei oska murdeid;Kristlikud.vabakogudused;2;Mees
Saare maakond;15-29;Murdekeele oskus teadmata;Kristlikud.vabakogudused;0;Mees
Saare maakond;30-49;Oskab mõnda murret;Kristlikud.vabakogudused;2;Mees
Saare maakond;30-49;idamurre;Kristlikud.vabakogudused;0;Mees
Saare maakond;30-49;keskmurre;Kristlikud.vabakogudused;0;Mees
Saare maakond;30-49;läänemurre;Kristlikud.vabakogudused;0;Mees
Saare maakond;30-49;Mulgi murre;Kristlikud.vabakogudused;0;Mees
Saare maakond;30-49;rannikumurre;Kristlikud.vabakogudused;0;Mees
Saare maakond;30-49;saarte murre;Kristlikud.vabakogudused;2;Mees
Saare maakond;30-49;Kihnu murrak;Kristlikud.vabakogudused;0;Mees
Saare maakond;30-49;Tartu murre;Kristlikud.vabakogudused;0;Mees
Saare maakond;30-49;Võru murre;Kristlikud.vabakogudused;0;Mees
Saare maakond;30-49;Setu murrak;Kristlikud.vabakogudused;0;Mees
Saare maakond;30-49;oskab murret, kuid täpne murre teadmata;Kristlikud.vabakogudused;0;Mees
Saare maakond;30-49;Põhja-Eesti murre;Kristlikud.vabakogudused;0;Mees
Saare maakond;30-49;Lõuna-Eesti murre;Kristlikud.vabakogudused;0;Mees
Saare maakond;30-49;Ei oska murdeid;Kristlikud.vabakogudused;5;Mees
Saare maakond;30-49;Murdekeele oskus teadmata;Kristlikud.vabakogudused;0;Mees
Saare maakond;50-64;Oskab mõnda murret;Kristlikud.vabakogudused;3;Mees
Saare maakond;50-64;idamurre;Kristlikud.vabakogudused;0;Mees
Saare maakond;50-64;keskmurre;Kristlikud.vabakogudused;0;Mees
Saare maakond;50-64;läänemurre;Kristlikud.vabakogudused;0;Mees
Saare maakond;50-64;Mulgi murre;Kristlikud.vabakogudused;0;Mees
Saare maakond;50-64;rannikumurre;Kristlikud.vabakogudused;0;Mees
Saare maakond;50-64;saarte murre;Kristlikud.vabakogudused;2;Mees
Saare maakond;50-64;Kihnu murrak;Kristlikud.vabakogudused;0;Mees
Saare maakond;50-64;Tartu murre;Kristlikud.vabakogudused;0;Mees
Saare maakond;50-64;Võru murre;Kristlikud.vabakogudused;1;Mees
Saare maakond;50-64;Setu murrak;Kristlikud.vabakogudused;0;Mees
Saare maakond;50-64;oskab murret, kuid täpne murre teadmata;Kristlikud.vabakogudused;0;Mees
Saare maakond;50-64;Põhja-Eesti murre;Kristlikud.vabakogudused;0;Mees
Saare maakond;50-64;Lõuna-Eesti murre;Kristlikud.vabakogudused;0;Mees
Saare maakond;50-64;Ei oska murdeid;Kristlikud.vabakogudused;1;Mees
Saare maakond;50-64;Murdekeele oskus teadmata;Kristlikud.vabakogudused;0;Mees
Saare maakond;65 ja vanemad;Oskab mõnda murret;Kristlikud.vabakogudused;0;Mees
Saare maakond;65 ja vanemad;idamurre;Kristlikud.vabakogudused;0;Mees
Saare maakond;65 ja vanemad;keskmurre;Kristlikud.vabakogudused;0;Mees
Saare maakond;65 ja vanemad;läänemurre;Kristlikud.vabakogudused;0;Mees
Saare maakond;65 ja vanemad;Mulgi murre;Kristlikud.vabakogudused;0;Mees
Saare maakond;65 ja vanemad;rannikumurre;Kristlikud.vabakogudused;0;Mees
Saare maakond;65 ja vanemad;saarte murre;Kristlikud.vabakogudused;0;Mees
Saare maakond;65 ja vanemad;Kihnu murrak;Kristlikud.vabakogudused;0;Mees
Saare maakond;65 ja vanemad;Tartu murre;Kristlikud.vabakogudused;0;Mees
Saare maakond;65 ja vanemad;Võru murre;Kristlikud.vabakogudused;0;Mees
Saare maakond;65 ja vanemad;Setu murrak;Kristlikud.vabakogudused;0;Mees
Saare maakond;65 ja vanemad;oskab murret, kuid täpne murre teadmata;Kristlikud.vabakogudused;0;Mees
Saare maakond;65 ja vanemad;Põhja-Eesti murre;Kristlikud.vabakogudused;0;Mees
Saare maakond;65 ja vanemad;Lõuna-Eesti murre;Kristlikud.vabakogudused;0;Mees
Saare maakond;65 ja vanemad;Ei oska murdeid;Kristlikud.vabakogudused;0;Mees
Saare maakond;65 ja vanemad;Murdekeele oskus teadmata;Kristlikud.vabakogudused;0;Mees
Tartu maakond;15-29;Oskab mõnda murret;Kristlikud.vabakogudused;3;Mees
Tartu maakond;15-29;idamurre;Kristlikud.vabakogudused;0;Mees
Tartu maakond;15-29;keskmurre;Kristlikud.vabakogudused;0;Mees
Tartu maakond;15-29;läänemurre;Kristlikud.vabakogudused;0;Mees
Tartu maakond;15-29;Mulgi murre;Kristlikud.vabakogudused;0;Mees
Tartu maakond;15-29;rannikumurre;Kristlikud.vabakogudused;0;Mees
Tartu maakond;15-29;saarte murre;Kristlikud.vabakogudused;0;Mees
Tartu maakond;15-29;Kihnu murrak;Kristlikud.vabakogudused;0;Mees
Tartu maakond;15-29;Tartu murre;Kristlikud.vabakogudused;0;Mees
Tartu maakond;15-29;Võru murre;Kristlikud.vabakogudused;3;Mees
Tartu maakond;15-29;Setu murrak;Kristlikud.vabakogudused;1;Mees
Tartu maakond;15-29;oskab murret, kuid täpne murre teadmata;Kristlikud.vabakogudused;0;Mees
Tartu maakond;15-29;Põhja-Eesti murre;Kristlikud.vabakogudused;0;Mees
Tartu maakond;15-29;Lõuna-Eesti murre;Kristlikud.vabakogudused;0;Mees
Tartu maakond;15-29;Ei oska murdeid;Kristlikud.vabakogudused;19;Mees
Tartu maakond;15-29;Murdekeele oskus teadmata;Kristlikud.vabakogudused;0;Mees
Tartu maakond;30-49;Oskab mõnda murret;Kristlikud.vabakogudused;6;Mees
Tartu maakond;30-49;idamurre;Kristlikud.vabakogudused;0;Mees
Tartu maakond;30-49;keskmurre;Kristlikud.vabakogudused;0;Mees
Tartu maakond;30-49;läänemurre;Kristlikud.vabakogudused;0;Mees
Tartu maakond;30-49;Mulgi murre;Kristlikud.vabakogudused;1;Mees
Tartu maakond;30-49;rannikumurre;Kristlikud.vabakogudused;0;Mees
Tartu maakond;30-49;saarte murre;Kristlikud.vabakogudused;1;Mees
Tartu maakond;30-49;Kihnu murrak;Kristlikud.vabakogudused;0;Mees
Tartu maakond;30-49;Tartu murre;Kristlikud.vabakogudused;0;Mees
Tartu maakond;30-49;Võru murre;Kristlikud.vabakogudused;3;Mees
Tartu maakond;30-49;Setu murrak;Kristlikud.vabakogudused;0;Mees
Tartu maakond;30-49;oskab murret, kuid täpne murre teadmata;Kristlikud.vabakogudused;1;Mees
Tartu maakond;30-49;Põhja-Eesti murre;Kristlikud.vabakogudused;0;Mees
Tartu maakond;30-49;Lõuna-Eesti murre;Kristlikud.vabakogudused;1;Mees
Tartu maakond;30-49;Ei oska murdeid;Kristlikud.vabakogudused;23;Mees
Tartu maakond;30-49;Murdekeele oskus teadmata;Kristlikud.vabakogudused;0;Mees
Tartu maakond;50-64;Oskab mõnda murret;Kristlikud.vabakogudused;3;Mees
Tartu maakond;50-64;idamurre;Kristlikud.vabakogudused;0;Mees
Tartu maakond;50-64;keskmurre;Kristlikud.vabakogudused;0;Mees
Tartu maakond;50-64;läänemurre;Kristlikud.vabakogudused;0;Mees
Tartu maakond;50-64;Mulgi murre;Kristlikud.vabakogudused;0;Mees
Tartu maakond;50-64;rannikumurre;Kristlikud.vabakogudused;0;Mees
Tartu maakond;50-64;saarte murre;Kristlikud.vabakogudused;0;Mees
Tartu maakond;50-64;Kihnu murrak;Kristlikud.vabakogudused;0;Mees
Tartu maakond;50-64;Tartu murre;Kristlikud.vabakogudused;0;Mees
Tartu maakond;50-64;Võru murre;Kristlikud.vabakogudused;3;Mees
Tartu maakond;50-64;Setu murrak;Kristlikud.vabakogudused;2;Mees
Tartu maakond;50-64;oskab murret, kuid täpne murre teadmata;Kristlikud.vabakogudused;0;Mees
Tartu maakond;50-64;Põhja-Eesti murre;Kristlikud.vabakogudused;0;Mees
Tartu maakond;50-64;Lõuna-Eesti murre;Kristlikud.vabakogudused;0;Mees
Tartu maakond;50-64;Ei oska murdeid;Kristlikud.vabakogudused;7;Mees
Tartu maakond;50-64;Murdekeele oskus teadmata;Kristlikud.vabakogudused;0;Mees
Tartu maakond;65 ja vanemad;Oskab mõnda murret;Kristlikud.vabakogudused;0;Mees
Tartu maakond;65 ja vanemad;idamurre;Kristlikud.vabakogudused;0;Mees
Tartu maakond;65 ja vanemad;keskmurre;Kristlikud.vabakogudused;0;Mees
Tartu maakond;65 ja vanemad;läänemurre;Kristlikud.vabakogudused;0;Mees
Tartu maakond;65 ja vanemad;Mulgi murre;Kristlikud.vabakogudused;0;Mees
Tartu maakond;65 ja vanemad;rannikumurre;Kristlikud.vabakogudused;0;Mees
Tartu maakond;65 ja vanemad;saarte murre;Kristlikud.vabakogudused;0;Mees
Tartu maakond;65 ja vanemad;Kihnu murrak;Kristlikud.vabakogudused;0;Mees
Tartu maakond;65 ja vanemad;Tartu murre;Kristlikud.vabakogudused;0;Mees
Tartu maakond;65 ja vanemad;Võru murre;Kristlikud.vabakogudused;0;Mees
Tartu maakond;65 ja vanemad;Setu murrak;Kristlikud.vabakogudused;0;Mees
Tartu maakond;65 ja vanemad;oskab murret, kuid täpne murre teadmata;Kristlikud.vabakogudused;0;Mees
Tartu maakond;65 ja vanemad;Põhja-Eesti murre;Kristlikud.vabakogudused;0;Mees
Tartu maakond;65 ja vanemad;Lõuna-Eesti murre;Kristlikud.vabakogudused;0;Mees
Tartu maakond;65 ja vanemad;Ei oska murdeid;Kristlikud.vabakogudused;3;Mees
Tartu maakond;65 ja vanemad;Murdekeele oskus teadmata;Kristlikud.vabakogudused;0;Mees
Tartu linn;15-29;Oskab mõnda murret;Kristlikud.vabakogudused;3;Mees
Tartu linn;15-29;idamurre;Kristlikud.vabakogudused;0;Mees
Tartu linn;15-29;keskmurre;Kristlikud.vabakogudused;0;Mees
Tartu linn;15-29;läänemurre;Kristlikud.vabakogudused;0;Mees
Tartu linn;15-29;Mulgi murre;Kristlikud.vabakogudused;0;Mees
Tartu linn;15-29;rannikumurre;Kristlikud.vabakogudused;0;Mees
Tartu linn;15-29;saarte murre;Kristlikud.vabakogudused;0;Mees
Tartu linn;15-29;Kihnu murrak;Kristlikud.vabakogudused;0;Mees
Tartu linn;15-29;Tartu murre;Kristlikud.vabakogudused;0;Mees
Tartu linn;15-29;Võru murre;Kristlikud.vabakogudused;3;Mees
Tartu linn;15-29;Setu murrak;Kristlikud.vabakogudused;1;Mees
Tartu linn;15-29;oskab murret, kuid täpne murre teadmata;Kristlikud.vabakogudused;0;Mees
Tartu linn;15-29;Põhja-Eesti murre;Kristlikud.vabakogudused;0;Mees
Tartu linn;15-29;Lõuna-Eesti murre;Kristlikud.vabakogudused;0;Mees
Tartu linn;15-29;Ei oska murdeid;Kristlikud.vabakogudused;16;Mees
Tartu linn;15-29;Murdekeele oskus teadmata;Kristlikud.vabakogudused;0;Mees
Tartu linn;30-49;Oskab mõnda murret;Kristlikud.vabakogudused;5;Mees
Tartu linn;30-49;idamurre;Kristlikud.vabakogudused;0;Mees
Tartu linn;30-49;keskmurre;Kristlikud.vabakogudused;0;Mees
Tartu linn;30-49;läänemurre;Kristlikud.vabakogudused;0;Mees
Tartu linn;30-49;Mulgi murre;Kristlikud.vabakogudused;1;Mees
Tartu linn;30-49;rannikumurre;Kristlikud.vabakogudused;0;Mees
Tartu linn;30-49;saarte murre;Kristlikud.vabakogudused;1;Mees
Tartu linn;30-49;Kihnu murrak;Kristlikud.vabakogudused;0;Mees
Tartu linn;30-49;Tartu murre;Kristlikud.vabakogudused;0;Mees
Tartu linn;30-49;Võru murre;Kristlikud.vabakogudused;2;Mees
Tartu linn;30-49;Setu murrak;Kristlikud.vabakogudused;0;Mees
Tartu linn;30-49;oskab murret, kuid täpne murre teadmata;Kristlikud.vabakogudused;1;Mees
Tartu linn;30-49;Põhja-Eesti murre;Kristlikud.vabakogudused;0;Mees
Tartu linn;30-49;Lõuna-Eesti murre;Kristlikud.vabakogudused;1;Mees
Tartu linn;30-49;Ei oska murdeid;Kristlikud.vabakogudused;16;Mees
Tartu linn;30-49;Murdekeele oskus teadmata;Kristlikud.vabakogudused;0;Mees
Tartu linn;50-64;Oskab mõnda murret;Kristlikud.vabakogudused;2;Mees
Tartu linn;50-64;idamurre;Kristlikud.vabakogudused;0;Mees
Tartu linn;50-64;keskmurre;Kristlikud.vabakogudused;0;Mees
Tartu linn;50-64;läänemurre;Kristlikud.vabakogudused;0;Mees
Tartu linn;50-64;Mulgi murre;Kristlikud.vabakogudused;0;Mees
Tartu linn;50-64;rannikumurre;Kristlikud.vabakogudused;0;Mees
Tartu linn;50-64;saarte murre;Kristlikud.vabakogudused;0;Mees
Tartu linn;50-64;Kihnu murrak;Kristlikud.vabakogudused;0;Mees
Tartu linn;50-64;Tartu murre;Kristlikud.vabakogudused;0;Mees
Tartu linn;50-64;Võru murre;Kristlikud.vabakogudused;2;Mees
Tartu linn;50-64;Setu murrak;Kristlikud.vabakogudused;1;Mees
Tartu linn;50-64;oskab murret, kuid täpne murre teadmata;Kristlikud.vabakogudused;0;Mees
Tartu linn;50-64;Põhja-Eesti murre;Kristlikud.vabakogudused;0;Mees
Tartu linn;50-64;Lõuna-Eesti murre;Kristlikud.vabakogudused;0;Mees
Tartu linn;50-64;Ei oska murdeid;Kristlikud.vabakogudused;3;Mees
Tartu linn;50-64;Murdekeele oskus teadmata;Kristlikud.vabakogudused;0;Mees
Tartu linn;65 ja vanemad;Oskab mõnda murret;Kristlikud.vabakogudused;0;Mees
Tartu linn;65 ja vanemad;idamurre;Kristlikud.vabakogudused;0;Mees
Tartu linn;65 ja vanemad;keskmurre;Kristlikud.vabakogudused;0;Mees
Tartu linn;65 ja vanemad;läänemurre;Kristlikud.vabakogudused;0;Mees
Tartu linn;65 ja vanemad;Mulgi murre;Kristlikud.vabakogudused;0;Mees
Tartu linn;65 ja vanemad;rannikumurre;Kristlikud.vabakogudused;0;Mees
Tartu linn;65 ja vanemad;saarte murre;Kristlikud.vabakogudused;0;Mees
Tartu linn;65 ja vanemad;Kihnu murrak;Kristlikud.vabakogudused;0;Mees
Tartu linn;65 ja vanemad;Tartu murre;Kristlikud.vabakogudused;0;Mees
Tartu linn;65 ja vanemad;Võru murre;Kristlikud.vabakogudused;0;Mees
Tartu linn;65 ja vanemad;Setu murrak;Kristlikud.vabakogudused;0;Mees
Tartu linn;65 ja vanemad;oskab murret, kuid täpne murre teadmata;Kristlikud.vabakogudused;0;Mees
Tartu linn;65 ja vanemad;Põhja-Eesti murre;Kristlikud.vabakogudused;0;Mees
Tartu linn;65 ja vanemad;Lõuna-Eesti murre;Kristlikud.vabakogudused;0;Mees
Tartu linn;65 ja vanemad;Ei oska murdeid;Kristlikud.vabakogudused;1;Mees
Tartu linn;65 ja vanemad;Murdekeele oskus teadmata;Kristlikud.vabakogudused;0;Mees
Valga maakond;15-29;Oskab mõnda murret;Kristlikud.vabakogudused;0;Mees
Valga maakond;15-29;idamurre;Kristlikud.vabakogudused;0;Mees
Valga maakond;15-29;keskmurre;Kristlikud.vabakogudused;0;Mees
Valga maakond;15-29;läänemurre;Kristlikud.vabakogudused;0;Mees
Valga maakond;15-29;Mulgi murre;Kristlikud.vabakogudused;0;Mees
Valga maakond;15-29;rannikumurre;Kristlikud.vabakogudused;0;Mees
Valga maakond;15-29;saarte murre;Kristlikud.vabakogudused;0;Mees
Valga maakond;15-29;Kihnu murrak;Kristlikud.vabakogudused;0;Mees
Valga maakond;15-29;Tartu murre;Kristlikud.vabakogudused;0;Mees
Valga maakond;15-29;Võru murre;Kristlikud.vabakogudused;0;Mees
Valga maakond;15-29;Setu murrak;Kristlikud.vabakogudused;0;Mees
Valga maakond;15-29;oskab murret, kuid täpne murre teadmata;Kristlikud.vabakogudused;0;Mees
Valga maakond;15-29;Põhja-Eesti murre;Kristlikud.vabakogudused;0;Mees
Valga maakond;15-29;Lõuna-Eesti murre;Kristlikud.vabakogudused;0;Mees
Valga maakond;15-29;Ei oska murdeid;Kristlikud.vabakogudused;1;Mees
Valga maakond;15-29;Murdekeele oskus teadmata;Kristlikud.vabakogudused;0;Mees
Valga maakond;30-49;Oskab mõnda murret;Kristlikud.vabakogudused;1;Mees
Valga maakond;30-49;idamurre;Kristlikud.vabakogudused;0;Mees
Valga maakond;30-49;keskmurre;Kristlikud.vabakogudused;0;Mees
Valga maakond;30-49;läänemurre;Kristlikud.vabakogudused;0;Mees
Valga maakond;30-49;Mulgi murre;Kristlikud.vabakogudused;0;Mees
Valga maakond;30-49;rannikumurre;Kristlikud.vabakogudused;0;Mees
Valga maakond;30-49;saarte murre;Kristlikud.vabakogudused;0;Mees
Valga maakond;30-49;Kihnu murrak;Kristlikud.vabakogudused;0;Mees
Valga maakond;30-49;Tartu murre;Kristlikud.vabakogudused;0;Mees
Valga maakond;30-49;Võru murre;Kristlikud.vabakogudused;1;Mees
Valga maakond;30-49;Setu murrak;Kristlikud.vabakogudused;0;Mees
Valga maakond;30-49;oskab murret, kuid täpne murre teadmata;Kristlikud.vabakogudused;0;Mees
Valga maakond;30-49;Põhja-Eesti murre;Kristlikud.vabakogudused;0;Mees
Valga maakond;30-49;Lõuna-Eesti murre;Kristlikud.vabakogudused;0;Mees
Valga maakond;30-49;Ei oska murdeid;Kristlikud.vabakogudused;2;Mees
Valga maakond;30-49;Murdekeele oskus teadmata;Kristlikud.vabakogudused;0;Mees
Valga maakond;50-64;Oskab mõnda murret;Kristlikud.vabakogudused;2;Mees
Valga maakond;50-64;idamurre;Kristlikud.vabakogudused;0;Mees
Valga maakond;50-64;keskmurre;Kristlikud.vabakogudused;0;Mees
Valga maakond;50-64;läänemurre;Kristlikud.vabakogudused;0;Mees
Valga maakond;50-64;Mulgi murre;Kristlikud.vabakogudused;0;Mees
Valga maakond;50-64;rannikumurre;Kristlikud.vabakogudused;0;Mees
Valga maakond;50-64;saarte murre;Kristlikud.vabakogudused;0;Mees
Valga maakond;50-64;Kihnu murrak;Kristlikud.vabakogudused;0;Mees
Valga maakond;50-64;Tartu murre;Kristlikud.vabakogudused;0;Mees
Valga maakond;50-64;Võru murre;Kristlikud.vabakogudused;2;Mees
Valga maakond;50-64;Setu murrak;Kristlikud.vabakogudused;0;Mees
Valga maakond;50-64;oskab murret, kuid täpne murre teadmata;Kristlikud.vabakogudused;0;Mees
Valga maakond;50-64;Põhja-Eesti murre;Kristlikud.vabakogudused;0;Mees
Valga maakond;50-64;Lõuna-Eesti murre;Kristlikud.vabakogudused;0;Mees
Valga maakond;50-64;Ei oska murdeid;Kristlikud.vabakogudused;1;Mees
Valga maakond;50-64;Murdekeele oskus teadmata;Kristlikud.vabakogudused;0;Mees
Valga maakond;65 ja vanemad;Oskab mõnda murret;Kristlikud.vabakogudused;0;Mees
Valga maakond;65 ja vanemad;idamurre;Kristlikud.vabakogudused;0;Mees
Valga maakond;65 ja vanemad;keskmurre;Kristlikud.vabakogudused;0;Mees
Valga maakond;65 ja vanemad;läänemurre;Kristlikud.vabakogudused;0;Mees
Valga maakond;65 ja vanemad;Mulgi murre;Kristlikud.vabakogudused;0;Mees
Valga maakond;65 ja vanemad;rannikumurre;Kristlikud.vabakogudused;0;Mees
Valga maakond;65 ja vanemad;saarte murre;Kristlikud.vabakogudused;0;Mees
Valga maakond;65 ja vanemad;Kihnu murrak;Kristlikud.vabakogudused;0;Mees
Valga maakond;65 ja vanemad;Tartu murre;Kristlikud.vabakogudused;0;Mees
Valga maakond;65 ja vanemad;Võru murre;Kristlikud.vabakogudused;0;Mees
Valga maakond;65 ja vanemad;Setu murrak;Kristlikud.vabakogudused;0;Mees
Valga maakond;65 ja vanemad;oskab murret, kuid täpne murre teadmata;Kristlikud.vabakogudused;0;Mees
Valga maakond;65 ja vanemad;Põhja-Eesti murre;Kristlikud.vabakogudused;0;Mees
Valga maakond;65 ja vanemad;Lõuna-Eesti murre;Kristlikud.vabakogudused;0;Mees
Valga maakond;65 ja vanemad;Ei oska murdeid;Kristlikud.vabakogudused;1;Mees
Valga maakond;65 ja vanemad;Murdekeele oskus teadmata;Kristlikud.vabakogudused;0;Mees
Viljandi maakond;15-29;Oskab mõnda murret;Kristlikud.vabakogudused;0;Mees
Viljandi maakond;15-29;idamurre;Kristlikud.vabakogudused;0;Mees
Viljandi maakond;15-29;keskmurre;Kristlikud.vabakogudused;0;Mees
Viljandi maakond;15-29;läänemurre;Kristlikud.vabakogudused;0;Mees
Viljandi maakond;15-29;Mulgi murre;Kristlikud.vabakogudused;0;Mees
Viljandi maakond;15-29;rannikumurre;Kristlikud.vabakogudused;0;Mees
Viljandi maakond;15-29;saarte murre;Kristlikud.vabakogudused;0;Mees
Viljandi maakond;15-29;Kihnu murrak;Kristlikud.vabakogudused;0;Mees
Viljandi maakond;15-29;Tartu murre;Kristlikud.vabakogudused;0;Mees
Viljandi maakond;15-29;Võru murre;Kristlikud.vabakogudused;0;Mees
Viljandi maakond;15-29;Setu murrak;Kristlikud.vabakogudused;0;Mees
Viljandi maakond;15-29;oskab murret, kuid täpne murre teadmata;Kristlikud.vabakogudused;0;Mees
Viljandi maakond;15-29;Põhja-Eesti murre;Kristlikud.vabakogudused;0;Mees
Viljandi maakond;15-29;Lõuna-Eesti murre;Kristlikud.vabakogudused;0;Mees
Viljandi maakond;15-29;Ei oska murdeid;Kristlikud.vabakogudused;3;Mees
Viljandi maakond;15-29;Murdekeele oskus teadmata;Kristlikud.vabakogudused;0;Mees
Viljandi maakond;30-49;Oskab mõnda murret;Kristlikud.vabakogudused;0;Mees
Viljandi maakond;30-49;idamurre;Kristlikud.vabakogudused;0;Mees
Viljandi maakond;30-49;keskmurre;Kristlikud.vabakogudused;0;Mees
Viljandi maakond;30-49;läänemurre;Kristlikud.vabakogudused;0;Mees
Viljandi maakond;30-49;Mulgi murre;Kristlikud.vabakogudused;0;Mees
Viljandi maakond;30-49;rannikumurre;Kristlikud.vabakogudused;0;Mees
Viljandi maakond;30-49;saarte murre;Kristlikud.vabakogudused;0;Mees
Viljandi maakond;30-49;Kihnu murrak;Kristlikud.vabakogudused;0;Mees
Viljandi maakond;30-49;Tartu murre;Kristlikud.vabakogudused;0;Mees
